id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
4691285,Wan Chai ROOM available !!!,4584648,Ivy,,Wan Chai,22.27673,114.17258,Private room,180,30,0,,,351,365,0,
4691361,Kowloon | Authentically HK living,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Shared room,300,1,72,2024-05-04,0.58,6,106,2,
4695498,Serviced suite room for 1 person_La Tatami,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,380,30,472,2024-08-19,3.78,13,73,1,
4696858,Student Hostel for 1 person_La Vue,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,,30,335,2019-10-31,2.68,13,73,0,
4702937,Room near HKU - Sai Yun Pun  S4a,4584648,Ivy,,Central & Western,22.28721,114.14435,Private room,200,30,1,2023-03-31,0.04,351,365,0,
4703186,DELUXE LAN KWAI FONG room --- CENTRAL,4584648,Ivy,,Central & Western,22.28035,114.15638,Private room,180,29,0,,,351,365,0,
4712476,Sheung Wan - nxt to Western Market,4584648,Ivy,,Central & Western,22.28628,114.14906,Private room,180,29,0,,,351,365,0,
4712684,Nice Sheung Wan Room,4584648,Ivy,,Central & Western,22.28576,114.14928,Private room,180,30,0,,,351,365,0,
4724498,Student Hotel for 1 person_La Rouge,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,,30,287,2024-08-25,2.30,13,15,4,
4724533,170sqf Serviced suite room for short and long term,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,,30,355,2024-04-12,2.85,13,0,1,
4724552,Serviced suite room for 1pax_short or long rent,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.30679,114.16659,Private room,,3,381,2024-01-12,3.05,13,0,0,
4730498,The best apartment in Sai Ying Pun,24427956,Francis,,Central & Western,22.28693389892578,114.13623809814453,Entire home/apt,891,5,97,2025-02-04,0.78,1,12,11,
4763087,JW Rm7 for 2 ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.1706,Private room,274,1,129,2024-12-27,1.05,10,365,2,
4797773,單身宿舍_La Bois,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,,30,241,2019-11-13,1.95,13,10,0,
4798868,JW Rm6 for 2ppl (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17053,Private room,267,1,67,2025-01-31,0.54,10,365,6,
4834521,MongKok Rm18 (3mins to subway) 2ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,77,2025-02-22,0.62,10,361,4,
4836761,1.4 Mixed Dorm with Pod Style Bed,23801931,Mj,,Kowloon City,22.31961,114.18659,Shared room,264,1,135,2025-03-02,1.09,5,359,15,
4841805,JW Rm3 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31986,114.17053,Private room,425,1,142,2025-02-13,1.15,10,358,16,
4849950,location location location,8320211,A J,,Central & Western,22.27776,114.15474,Entire home/apt,,7,0,,,1,87,0,
4852992,MongKok Rm16 (3min to subway) 2ppl [NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31986,114.17059,Private room,297,1,109,2025-02-27,0.88,10,359,8,
4856303,MongKok Rm20 (3mins to subway) 4ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.3199,114.17055,Private room,362,1,63,2024-10-08,0.51,10,365,1,
4858735,Ruby hostel female,23376488,Ruby,,Yau Tsim Mong,22.30929,114.172,Shared room,173,1,178,2025-02-14,1.43,15,137,72,
4858902,Ruby hostel 鹿比 female,23376488,Ruby,,Yau Tsim Mong,22.30907,114.17206,Shared room,173,1,314,2025-03-01,2.53,15,54,73,
4866210,MongKok Rm21 (3mins to subway) 3ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31989,114.17053,Private room,491,1,94,2024-11-10,0.76,10,361,8,
4881223,JW Rm5 for 4 ppl  (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31998,114.17056,Private room,427,1,112,2025-01-02,0.90,10,365,4,
4892293,MongKok Rm19 (3mins to subway) 3ppl[NewDecoration],24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,104,2025-01-01,0.84,10,365,5,
4917693,WM HOSTEL | Authentically HK,634820,Wontonmeen,,Yau Tsim Mong,22.32532,114.16433,Hotel room,260,1,121,2024-05-07,0.97,6,106,1,
4959693,香港旺角女人街 近地铁口 温馨两大床4人房 干净舒适 交通便利美食环绕,24676635,娟娟,,Yau Tsim Mong,22.31705,114.17076,Entire home/apt,606,1,10,2025-02-01,0.10,4,365,1,
4959717,JW Twin Rm no.1 (3mins to subway),24575135,Hau Kuen,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,75,2024-12-30,0.61,10,365,2,
5034364,2bd/1ba high floor Seaview apmt,23836269,Amika,,Central & Western,22.28058254338591,114.12445035505496,Entire home/apt,,5,4,2024-03-19,0.30,1,0,1,
5036625,SPECTACULAR Seaview NICE Room,15586744,Sven,,Sai Kung,22.29439,114.27338,Private room,600,28,52,2022-09-26,0.43,16,349,0,
5042965,SW07-Harbour View,23128629,Yu,,Central & Western,22.28822,114.14862,Entire home/apt,1152,2,211,2024-10-19,1.72,4,168,5,
5074403,Suite room for 1pax,22037293,Vincent & Partners@La Boutique,,Yau Tsim Mong,22.306791305541992,114.16658782958984,Private room,,30,227,2019-11-15,1.84,13,7,0,
5158962,Ruby hostel 鹿比 female,23376488,Ruby,,Yau Tsim Mong,22.30769,114.17203,Shared room,173,1,177,2025-03-02,1.45,15,141,68,
5159313,ruby hostel female,23376488,Ruby,,Yau Tsim Mong,22.3097,114.16992,Shared room,173,1,133,2025-03-01,1.10,15,138,44,
5163619,實惠家庭六人房,10625315,H.Z,,Yau Tsim Mong,22.31988,114.17053,Private room,,1,9,2018-12-30,0.07,7,0,0,
5180563,家庭便利五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17062,Private room,,1,58,2024-10-27,0.47,7,7,2,
5207367,日租350元，最少租28晚。兩人房間雙人床。鄰近香港城市大學近地铁站，交通便捷，整潔清靜，治安良好。,15955656,Ken,,Sham Shui Po,22.3333,114.16546,Entire home/apt,315,28,44,2024-02-21,0.38,2,288,0,
5208678,日租350元最少租28晚。兩人房間上下層床。鄰近香港城市大學近地鉄站，清靜整潔，交通便捷，治安良好。,15955656,Ken,,Sham Shui Po,22.33316,114.16513,Entire home/apt,315,28,26,2020-08-22,0.22,2,288,0,
5215294,"Fantastic 3BR Apt, central MK, 1 mins MTR, 8ppl",26936781,Wing,,Yau Tsim Mong,22.31255,114.17072,Entire home/apt,1267,3,214,2025-03-11,1.75,6,308,32,
5243206,溫馨家庭五人房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,,1,26,2024-04-18,0.23,7,0,2,
5254053,"1.5m Double bed ,cental MK  near MTR,8ppl",26936781,Wing,,Yau Tsim Mong,22.31805,114.17059,Entire home/apt,1213,3,147,2025-03-03,1.21,6,258,37,
5255754,"Unique, spacious & superbly located",1038014,Eyal,,Central & Western,22.28444,114.15101,Entire home/apt,,6,76,2022-09-11,0.62,1,0,0,
5271925,實惠便利四人房,10625315,H.Z,,Yau Tsim Mong,22.31979,114.17078,Entire home/apt,559,1,42,2024-11-18,0.35,7,90,2,
5347247,Deluxe  Studio Flat with Terrace,2376514,Sun-Ok,,Central & Western,22.28439,114.1488,Entire home/apt,1800,28,1,2015-03-29,0.01,3,364,0,
5365324,休閒房間,19614862,Falix,,Yau Tsim Mong,22.31837,114.17157,Private room,426,7,1,2017-10-05,0.01,6,362,0,
5379715,Open view studio at MTR exit Mid Levels West,27887443,Toby,,Central & Western,22.2852,114.14287,Entire home/apt,650,60,1,2015-04-16,0.01,1,256,0,
5464143,5號房@香港萬悅賓館 尖沙咀地鐵口/市中心 高級雙人大床房+獨立浴室,28140685,Angel,,Yau Tsim Mong,22.2973,114.17253,Private room,370,1,173,2025-02-09,1.44,18,59,23,
5465122,Room No.1 @HK WAN YUE HOTEL,28140685,Angel,,Yau Tsim Mong,22.29728,114.17249,Private room,,1,267,2025-01-24,2.19,18,81,10,
5465183,3號@香港萬悅賓館尖沙咀地鐵口/市中心 高級雙人大床房+獨立浴室,28140685,Angel,,Yau Tsim Mong,22.29728,114.17253,Private room,355,1,53,2025-02-18,0.45,18,80,9,
5465211,No.6@ Wan Yue Guesthouse Superior King Room,28140685,Angel,,Yau Tsim Mong,22.29749,114.17259,Private room,,1,114,2024-12-07,1.00,18,0,3,
5484418,No.2@ Wan Yue Guesthouse Superior King Room,28140685,Angel,,Yau Tsim Mong,22.29747,114.1726,Private room,336,1,179,2025-03-02,1.49,18,54,14,
5678100,"Quiet 2BR, 6min CausewayBay MTR TimeSq, nr HKCEC",29005537,Andrea,,Wan Chai,22.27828,114.18758,Entire home/apt,1122,4,226,2025-03-03,1.86,4,298,32,
5697492,REMARKABLE Modern 2 BEDRM Unit 20mins Downtown,15586744,Sven,,Sai Kung,22.30151,114.25075,Entire home/apt,1280,7,26,2025-02-24,0.24,16,331,2,
5762711,#601 Cozy Double room by Dego,22121523,Emilie,,Yau Tsim Mong,22.29964,114.17162,Private room,1000,28,0,,,1,364,0,
5874991,4人家庭房 /4people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.3207,114.17109,Private room,600,1,37,2024-08-18,0.33,18,361,2,
5875014,Double Bed Private Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.32076,114.17034,Private room,,2,6,2016-09-21,0.06,18,363,0,
5936807,happy 3 person room歡樂三人房,9882100,利怡,,Yau Tsim Mong,22.31767,114.17032,Private room,579,2,12,2016-08-04,0.10,2,364,0,
5964537,802(Double RM)TsimShaTsui MTR Station,24215902,Sam,,Yau Tsim Mong,22.29758,114.17126,Private room,364,1,66,2024-02-14,0.55,8,0,0,
5971306,Single Room Private Bathroom 單人套房 (1),30098437,Dragon Hostel,,Yau Tsim Mong,22.31884,114.17007,Private room,,14,19,2024-04-19,0.18,18,351,1,
5984246,"Queen Size bed, family 3 rooms apt, fit 8 ppl, MTR",26936781,Wing,,Yau Tsim Mong,22.31451,114.16877,Entire home/apt,1204,3,277,2025-03-09,2.30,6,258,35,
5992273,2 Min To MTR independent Double(Private Bathroom),31113999,Selena,,Yau Tsim Mong,22.31676,114.16959,Private room,,1,334,2025-02-28,2.96,38,170,10,
6038067,Hop Inn - 4 Bed Mixed Dorm,2846792,Hop Inn,,Yau Tsim Mong,22.29684,114.17579,Shared room,336,1,13,2023-12-05,0.11,11,267,0,
6045117,"Happy Valley, Hong Kong",31373491,Maurice,,Wan Chai,22.26762,114.18575,Entire home/apt,1166,1,0,,,1,359,0,
6046605,L3 Inn (Tsim Sha Tsui Lock Road) - Double Bed,31381356,Wilson,,Yau Tsim Mong,22.29692,114.17044,Private room,331,2,102,2025-02-25,0.86,5,80,33,
6098189,"Fantastic and sweet 3 BRs 8pax,1 min mtr",26936781,Wing,,Yau Tsim Mong,22.317862906190065,114.16817003057228,Entire home/apt,1137,3,176,2025-03-04,1.53,6,250,37,
6171123,B3 Inn - Family Room 2 Beds for 3,31381356,Wilson,,Yau Tsim Mong,22.29685,114.17232,Entire home/apt,1800,30,38,2019-04-23,0.32,5,180,0,
6267528,B3 Temple st 2beds Private 5min MTR self-checkin,6110860,May,,Yau Tsim Mong,22.30762,114.16982,Private room,288,1,103,2025-03-01,0.87,10,294,28,
6348825,MongKok CBC ExquisiteTriple Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,362,1,253,2024-12-28,2.25,38,176,20,
6349168,Comfy Twin bed room- 2 Min to MTR,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,286,1,52,2020-11-14,0.46,38,184,0,
6349365,2 Min To MTR independent Quad Room,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,493,1,132,2025-01-06,1.17,38,146,17,
6409693,MongKok CBC Exquisite Double Room(Private Bathroom,31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Private room,326,1,230,2024-11-17,2.06,38,186,2,
6416090,Double Room,19614862,Falix,,Yau Tsim Mong,22.31793,114.16979,Private room,,7,3,2017-10-23,0.03,6,305,0,
6458947,Clean & cozy rm for 2 pax in Mong kok (Twin Room),31113999,Selena,,Yau Tsim Mong,22.31677,114.16959,Private room,286,1,153,2024-01-31,1.36,38,184,0,
6496401,SW06-courtyard view,23128629,Yu,,Central & Western,22.28808,114.14829,Entire home/apt,1421,2,200,2025-01-01,1.69,4,361,8,
6564083,SPK02-a hidden gem in old Kowloon 680 sqft,23128629,Yu,,Wong Tai Sin,22.33564,114.19696,Entire home/apt,1409,2,32,2025-02-02,0.31,4,347,4,
6581585,"MongKok CBC,2 mins to MTR,Private Twin room",31113999,Selena,,Yau Tsim Mong,22.31681,114.16968,Hotel room,286,1,37,2025-02-22,0.33,38,183,10,
6739179,Cozy Double Private room with air-con Wi-Fi,6110860,May,,Yau Tsim Mong,22.30971,114.17144,Private room,232,1,69,2025-03-02,0.59,10,303,21,
6742072,B5 Temple St Private 2beds room 5min MTR selfie-in,6110860,May,,Yau Tsim Mong,22.30776,114.17137,Private room,277,1,186,2025-03-09,1.58,10,182,16,
6770407,"Single Rm@Inn Square, Jordan, TST#6",34642523,Inn Square,,Yau Tsim Mong,22.30699,114.16571,Entire home/apt,314,28,55,2021-10-31,0.46,10,0,0,
6771249,"Single Rm@Inn Square, Jordan, TST#2",34642523,Inn Square,,Yau Tsim Mong,22.30676,114.16686,Private room,236,28,53,2023-05-17,0.45,10,0,0,
6823609,旺角女人街旁，洁净五人房,35740627,Haiyang,,Yau Tsim Mong,22.31859,114.17121,Private room,614,1,10,2025-03-01,0.10,5,348,2,
6823719,旺角女人街旁， 舒适两人房,35740627,Haiyang,,Yau Tsim Mong,22.31639,114.16977,Private room,514,1,25,2024-11-24,0.22,5,365,1,
6850615,Long-stay Wanchai 2-BR Flat- Airy & Charming,5308835,Louisa,,Wan Chai,22.27346,114.17567,Entire home/apt,1034,30,27,2024-11-30,0.24,1,152,2,
6856466,Studio J causeway bay,2767759,Alfred,,Wan Chai,22.27889,114.18472,Entire home/apt,400,90,0,,,9,288,0,
6862749,3 months long term rental- unfurnished,32459735,Lora,,Wan Chai,22.28621,114.19222,Entire home/apt,,30,1,2018-06-24,0.01,1,0,0,
6865394,Mid Town Mong Kok Mtr 4 beds+2 baths,4971086,Alice,,Yau Tsim Mong,22.32218,114.17034,Entire home/apt,1211,4,230,2025-03-02,2.17,5,145,12,
6994176,"1 min MTR, safe and clean",31947768,Nuts,,Yau Tsim Mong,22.30264,114.17313,Private room,338,2,140,2025-03-01,1.24,8,61,12,
7057013,Private Studio 9 mins MTR from Central,23134064,Dustin,,Yau Tsim Mong,22.32059,114.16137,Entire home/apt,310,28,1,2016-01-03,0.01,14,309,0,
7094585,"Soho Luxury Apt, All New Renos *1B",14861546,Tane Residence,,Central & Western,22.28428,114.15273,Entire home/apt,732,30,12,2023-02-03,0.10,124,354,0,
7117981,D1-Twin Bed Room with bathroom KamMunGuestHouse,37289493,Ken,,Yau Tsim Mong,22.31676,114.16967,Private room,384,1,107,2025-02-11,0.92,28,337,2,
7143094,23%off Studio near Subway LT3,10575316,Mark,,Central & Western,22.28877,114.14212,Entire home/apt,305,3,95,2025-03-01,0.81,3,119,5,
7182089,1B flat+amazing roof at Star Street,9079679,Lisanne,,Wan Chai,22.27476,114.16849,Entire home/apt,,8,52,2018-10-05,0.44,1,1,0,
7186750,B4-DoubleRoom &private bathroom Kam mun GuestHouse,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,387,2,187,2025-03-12,1.61,28,298,17,
7186978,L3 Inn : Double Bed Room A,31381356,Wilson,,Yau Tsim Mong,22.29819,114.17233,Hotel room,349,2,186,2025-02-16,1.62,5,74,28,
7207956,Penthouse studio with rooftop,37744496,Wendy,,Central & Western,22.281521,114.130225,Entire home/apt,1980,3,0,,,1,193,0,
7218421,Spacious flat with Roof Top WanChai,4948825,Juan Carlos,,Wan Chai,22.27499,114.17113,Entire home/apt,,20,5,2024-12-24,0.04,1,2,2,
7218828,Fortune Inn Two beds Room 15 溫馨雙床房,37385532,Hung Mui,,Yau Tsim Mong,22.29715,114.17359,Private room,,1,48,2025-02-17,0.43,2,0,10,
7228030,listing_id: 7228030Family room 5 people/5people Private Room Ensuite,30098437,Dragon Hostel,,Yau Tsim Mong,22.31923,114.17156,Private room,700,1,21,2024-08-30,0.19,18,363,1,
7265155,Cosy room in Sai Ying Pun heart of HK Female Only,38038089,Heather,,Central & Western,22.28823,114.14595,Private room,486,1,76,2024-12-26,0.94,1,34,9,
7375957,T2-Guest House-Triple Room with private bathroom,37289493,Ken,,Yau Tsim Mong,22.31684,114.16962,Private room,467,2,164,2025-02-24,1.43,28,269,17,
7391438,D5-Standard Twin Bed Room with private bathroom,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,367,2,173,2025-02-22,1.51,28,297,25,
7391649,B2 DoubleBed Room with bathroom KamMunGuest house,37289493,Ken,,Yau Tsim Mong,22.31681,114.16968,Private room,392,1,137,2025-03-04,1.18,28,335,22,
7441176,"1 MIN to MTR, clean and quiet",31947768,Nuts,,Yau Tsim Mong,22.30275,114.1712,Private room,,2,93,2025-02-16,0.83,8,78,4,
7503281,Standard double-person room,35448674,Panda,,Yau Tsim Mong,22.31792,114.17132,Private room,350,1,50,2024-12-05,0.43,9,90,6,
7517247,THIS IS OUR ROOM 1/ 1號房/これは、私たちの部屋1,35448674,Panda,,Yau Tsim Mong,22.31818,114.17164,Private room,,1,25,2024-12-14,0.21,9,0,3,
7517361,THIS IS OUR ROOM 2/ 2號房/これは、私たちの部屋2,35448674,Panda,,Yau Tsim Mong,22.3179,114.17014,Private room,514,1,121,2025-01-01,1.04,9,90,5,
7517438,THIS IS OUR ROOM 3/ 3號房/これは、私たちの部屋3,35448674,Panda,,Yau Tsim Mong,22.31829,114.17153,Private room,,1,36,2023-05-01,0.31,9,0,0,
7517470,THIS IS OUR ROOM 5/ 5號房/これは、私たちの部屋5,35448674,Panda,,Yau Tsim Mong,22.31766,114.16977,Private room,339,1,64,2024-08-18,0.55,9,45,1,
7517501,THIS IS OUR ROOM 6/ 6號房/これは、私たちの部屋6,35448674,Panda,,Yau Tsim Mong,22.31959,114.1698,Private room,,1,86,2024-12-07,0.73,9,83,5,
7517547,THIS IS OUR ROOM 7/ 7號房/これは、私たちの部屋7,35448674,Panda,,Yau Tsim Mong,22.31755,114.17092,Private room,301,1,52,2025-01-02,0.45,9,42,3,
7534875,Hop Inn - Twin (bunk),2846792,Hop Inn,,Yau Tsim Mong,22.29699,114.17577,Private room,886,1,1,2023-01-09,0.04,11,244,0,
7534916,Hop Inn - Quad,2846792,Hop Inn,,Yau Tsim Mong,22.29669,114.17375,Private room,1157,1,4,2018-10-28,0.04,11,241,0,
7684573,A spacious quiet and cozy bamboo pad near Central,2779264,Julia,,Central & Western,22.28675,114.14766,Entire home/apt,972,3,38,2025-01-02,0.37,1,308,8,
7701968,listing_id: 7701968(5) The standard big bed room!listing_id: 7701968 listing_id: 7701968(Room 5) clean and tidy!,40376086,Mei,,Yau Tsim Mong,22.30508,114.17261,Private room,321,1,402,2025-03-12,3.44,9,66,39,
7743921,"(7) standard double room (Room 7). With street windows, two beds can be combined into a large bed",40376086,Mei,,Yau Tsim Mong,22.30671,114.17271,Private room,378,1,364,2025-03-05,3.13,9,61,39,
7760948,Private room near Airport and Metro,40809260,Inge,,Islands,22.287761313331252,113.94251516297352,Private room,298,1,2,2024-02-05,0.08,1,0,0,
7766571,One twin bed that is clean and comfortable!listing_id: 7766571 listing_id: 7766571(Number 2),40376086,Mei,,Yau Tsim Mong,22.30529,114.17091,Private room,282,1,368,2025-03-09,3.19,9,57,43,
7809941,標準大床房,10625315,H.Z,,Yau Tsim Mong,22.3199,114.17074,Private room,,1,28,2024-08-04,0.25,7,0,2,
7812175,Spacious HKU MTR Room,23134064,Dustin,,Central & Western,22.28583,114.1343,Private room,259,28,2,2023-08-28,0.05,14,348,0,
7812647,Cozy Room Right Next to HKU MTR,23134064,Dustin,,Central & Western,22.285,114.13492,Private room,326,28,3,2022-11-23,0.04,14,351,0,
7828921,Triple Room,38038584,Jim,,Yau Tsim Mong,22.3183,114.17118,Private room,324,10,63,2019-03-23,0.55,10,16,0,
7849295,Hop Inn - 6 Bed Private room,2846792,Hop Inn,,Yau Tsim Mong,22.297222,114.174828,Hotel room,1800,1,3,2017-08-29,0.03,11,0,0,
7922785,Female Dorm Bed#2@269 Hennessy Road,2767794,Check Inn HK,,Wan Chai,22.27825,114.17699,Shared room,206,1,80,2025-01-29,0.75,23,361,2,
7931794,"(3) 干、濕分開,溫馨雙人大床房間，床的尺寸是1.3x1.8米（double size)!",40376086,Mei,,Yau Tsim Mong,22.3047,114.17232,Entire home/apt,383,1,459,2025-03-10,3.96,9,60,41,
8143176,"Independent apartment, City One
Apartment",26845194,Carol,,Sha Tin,22.38425,114.20235,Private room,366,2,78,2024-09-23,0.68,1,225,2,
8244584,"太子地鐵站,大房間,連排大窗,Female only",42195207,Lisa,,Sham Shui Po,22.32642,114.16541,Private room,848,1,48,2019-04-14,0.44,2,354,0,
8263542,saikung village house,43574043,Jiawen,,Sai Kung,22.35541,114.24995,Private room,495,14,100,2023-07-08,0.87,3,365,0,
8492683,Triple Room（one double bed + one single bed ）,38038584,Jim,,Yau Tsim Mong,22.31852,114.17116,Private room,356,30,30,2018-11-22,0.26,10,16,0,
8506914,"Soho Luxury Apt, All New Renos *1A",14861546,Tane Residence,,Central & Western,22.2828,114.15071,Entire home/apt,640,30,3,2015-11-04,0.03,124,365,0,
8541215,"(10)溫馨雙人 大床房(房號10)。有街窗,幹淨整齊!全新豪華裝修!",40376086,Mei,,Yau Tsim Mong,22.30685,114.17089,Private room,,1,297,2025-03-12,2.59,9,75,34,
8566331,"2 Single Beds w/ Bath, near MTR, #5",45083648,Anna,,Yau Tsim Mong,22.30922,114.17253,Private room,450,1,141,2025-03-03,1.23,6,362,7,
8572527,Quadruple Room(Double Beds),38038584,Jim,,Yau Tsim Mong,22.3183,114.17118,Private room,430,1,30,2017-12-30,0.26,10,15,0,
8577027,"2 Single Beds w/ Bath, near MTR, #6",45083648,Anna,,Yau Tsim Mong,22.30913,114.17209,Private room,350,1,181,2025-01-03,1.58,6,196,11,
8577530,"2 Single Beds w/ Bath, near MTR, #4",45083648,Anna,,Yau Tsim Mong,22.30958,114.17244,Private room,350,1,101,2024-08-07,0.88,6,196,2,
8577673,"2 Beds for 3 w/ Bath, near MTR, #1",45083648,Anna,,Yau Tsim Mong,22.3093,114.17224,Private room,500,1,128,2025-01-31,1.11,6,358,13,
